CMPD_CHEMBLID	CANONICAL_SMILES	PCHEMBL_VALUE	ASSAY_CHEMBLID
CHEMBL3774495	Fc1ccccc1c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	6.31	CHEMBL3779605
CHEMBL3774515	Cc1ncoc1c2nnc(SCCCN3CC4CN(C4C3)c5ccc(cc5)C(F)(F)F)n2C	6.2	CHEMBL3776609
CHEMBL3774519	Cn1c(SCCCN2CC3CCN(C3C2)c4c(F)cc(F)cc4F)nnc1c5cnccn5	6.3	CHEMBL3776609
CHEMBL3774540	Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5ccc(cc5)C(F)(F)F)n2C	6.7	CHEMBL3776609
CHEMBL3774569	CN1C=CC(=CC1=O)c2nnc(SCCCN3CC4CCN(C4C3)c5ccc(F)cc5)n2C	5.6	CHEMBL3776609
CHEMBL3774588	Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5ccc(F)cc5)n2C	6.1	CHEMBL3776609
CHEMBL3774591	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(F)cc4F)nnc1c5cnccn5	6.1	CHEMBL3776609
CHEMBL3774621	Cn1c(SCCCN2CC3CCN(C3C2)c4ccccc4OC(F)(F)F)nnc1c5cnccn5	6.2	CHEMBL3776609
CHEMBL3774626	C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccsc6	6.84	CHEMBL3779605
CHEMBL3774649	Cn1c(SCCCN2CC3CCN(C3C2)c4ccccc4)nnc1C5CCOCC5	5.4	CHEMBL3776609
CHEMBL3774683	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(cc4)C(F)(F)F)nnc1c5cnccn5	6.6	CHEMBL3776609
CHEMBL3774684	COc1cccc(n1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@](N3)(c6cnn(C)c6)c7noc(C)n7	5.44	CHEMBL3779605
CHEMBL3774769	CN1C=C(C=CC1=O)c2nnc(SCCCN3CC4CCN(C4C3)c5ccc(cc5)C(F)(F)F)n2C	5.7	CHEMBL3776609
CHEMBL3774783	Cn1c(SCCCN2CC3CCN(C3C2)c4ccccc4C(F)(F)F)nnc1c5cnccn5	5.8	CHEMBL3776609
CHEMBL3774791	Cc1ccc(cc1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	7	CHEMBL3779605
CHEMBL3774800	Cc1onc(n1)[C@]2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccn6)c7cnn(C)c7	5.31	CHEMBL3779605
CHEMBL3774817	Fc1cccc(c1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	6.59	CHEMBL3779605
CHEMBL3774851	C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6cccnc6	5.57	CHEMBL3779605
CHEMBL3774866	Clc1ccc(cc1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	6.84	CHEMBL3779605
CHEMBL3774869	Cn1c(SCCCN2CC3CCN(C3C2)c4cccc(F)c4)nnc1c5cnccn5	6.7	CHEMBL3776609
CHEMBL3774895	Cn1c(SCCCN2CC3CCN(C3C2)c4cccc(OC(F)(F)F)c4)nnc1c5cnccn5	6.9	CHEMBL3776609
CHEMBL3774903	C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccncc6	5.12	CHEMBL3779605
CHEMBL3774909	Clc1ccc(nc1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	6.33	CHEMBL3779605
CHEMBL3774911	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(F)cc4C(F)(F)F)nnc1c5cnccn5	5.9	CHEMBL3776609
CHEMBL3774927	Cc1ccccc1N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23	6.5	CHEMBL3776609
CHEMBL3774986	C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6cscn6	5.36	CHEMBL3779605
CHEMBL3774996	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(F)cc4)nnc1c5cnccn5	6.5	CHEMBL3776609
CHEMBL3775005	Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5cccc(F)c5)n2C	6.6	CHEMBL3776609
CHEMBL3775023	COc1ccc(cc1)N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23	6.1	CHEMBL3776609
CHEMBL3775031	COc1cccc(c1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	6.61	CHEMBL3779605
CHEMBL3775033	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(F)cc4)nnc1C5=CC(=O)NC=C5	5.3	CHEMBL3776609
CHEMBL3775036	Cn1cc(cn1)c2nnc(SCCCN3CC4CCN(C4C3)c5ccc(cc5)C(F)(F)F)n2C	6.8	CHEMBL3776609
CHEMBL3775042	Cc1onc(n1)[C@@]2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6)c7cnn(C)c7	5.74	CHEMBL3779605
CHEMBL3775050	Fc1ccc(c(F)c1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	6.2	CHEMBL3779605
CHEMBL3775061	Cc1onc(n1)[C@]2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(F)cn6)c7cnn(C)c7	5.19	CHEMBL3779605
CHEMBL3775071	Cc1ccc(cc1)N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23	6.4	CHEMBL3776609
CHEMBL3775097	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(cc4)C#N)nnc1c5cnccn5	6.6	CHEMBL3776609
CHEMBL3775197	Cn1c(SCCCN2CC3CCN(C3C2)c4ccccc4C(F)(F)F)nnc1c5cccnc5	5.3	CHEMBL3776609
CHEMBL3775214	Cn1c(SCCCN2CC3CCN(C3C2)c4ccccc4C(F)(F)F)nnc1c5ccncc5	5.8	CHEMBL3776609
CHEMBL3775226	Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5ccc(cc5F)C(F)(F)F)n2C	4.8	CHEMBL3776609
CHEMBL3775243	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(cc4)C(F)(F)F)nnc1N5CCOCC5	6.3	CHEMBL3776609
CHEMBL3775282	COc1ccc(cc1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	7.16	CHEMBL3779605
CHEMBL3775284	C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6csc7ccccc67	7.06	CHEMBL3779605
CHEMBL3775294	Cn1c(SCCCN2CC3CCN(C3C2)c4ccccc4F)nnc1c5cnccn5	6	CHEMBL3776609
CHEMBL3775301	Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5ccc(Cl)cc5Cl)n2C	5.9	CHEMBL3776609
CHEMBL3775316	FC(F)(F)Oc1ccc(cc1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	6.89	CHEMBL3779605
CHEMBL3775350	CN1C=CC(=CC1=O)c2nnc(SCCCN3CC4CCN(C4C3)c5c(F)cc(F)cc5F)n2C	5.2	CHEMBL3776609
CHEMBL3775387	COc1cccc(n1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	5.99	CHEMBL3779605
CHEMBL3775398	Oc1ccc(cc1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	6.33	CHEMBL3779605
CHEMBL3775408	Cn1c(SCCCN2CC3CCN(C3C2)c4ccccc4C(F)(F)F)nnc1c5ccccn5	6.2	CHEMBL3776609
CHEMBL3775414	C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(cc6)c7ccccc7	7.77	CHEMBL3779605
CHEMBL3775418	C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccn6	5.4	CHEMBL3779605
CHEMBL3775435	Clc1ccc(s1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	6.28	CHEMBL3779605
CHEMBL3775456	FC(F)(F)Oc1cccc(c1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	7.24	CHEMBL3779605
CHEMBL3775532	Fc1ccc(cc1F)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	6.46	CHEMBL3779605
CHEMBL3775534	Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5cccc(c5)C#N)n2C	6.1	CHEMBL3776609
CHEMBL3775554	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(cc4)C(F)(F)F)nnc1c5ccccn5	6.8	CHEMBL3776609
CHEMBL3775572	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(cc4)C(F)(F)F)nnc1c5cncnc5	6.8	CHEMBL3776609
CHEMBL3775580	C1CCC(CC1)c2c[nH]c(n2)C3Cc4c([nH]c5ccccc45)C(N3)C6CCOCC6	6.87	CHEMBL3779605
CHEMBL3775583	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(cc4)C(F)(F)F)nnc1c5cccnn5	6.9	CHEMBL3776609
CHEMBL3775589	Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5ccccc5)n2C	5.8	CHEMBL3776609
CHEMBL3775598	CC(C)Oc1ccccc1N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23	5.7	CHEMBL3776609
CHEMBL3775604	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(cc4)C(F)(F)F)nnc1c5cccnc5	6.9	CHEMBL3776609
CHEMBL3775618	COc1ccccc1N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23	5.7	CHEMBL3776609
CHEMBL3775630	Cc1onc(n1)[C@]2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6)c7cnn(C)c7	5.76	CHEMBL3779605
CHEMBL3775631	Cn1c(SCCCN2CC3CCN(C3C2)c4ccccc4C#N)nnc1c5cnccn5	6.7	CHEMBL3776609
CHEMBL377566	CN(C)C(=O)N1N=C(C[C@@]1(CCCN)c2ccccc2)c3cc(F)ccc3F	4.71	CHEMBL870149
CHEMBL3775667	Cn1c(SCCCN2CC3CCN(C3C2)c4cccc(c4)C#N)nnc1c5cnccn5	7	CHEMBL3776609
CHEMBL3775718	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(cc4)C(F)(F)F)nnc1C5=CNC(=O)C=C5	6	CHEMBL3776609
CHEMBL3775729	CC1(Cc2c([nH]c3ccccc23)C(N1)C4CCOCC4)c5nc(c[nH]5)c6ccccc6	5.53	CHEMBL3779605
CHEMBL3775734	Fc1ccc(nc1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	5.76	CHEMBL3779605
CHEMBL3775737	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(F)cc4)nnc1C5CCOCC5	5.2	CHEMBL3776609
CHEMBL3775753	COc1cc(ccc1F)N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23	6.4	CHEMBL3776609
CHEMBL3775760	Cc1onc(n1)[C@@]2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccn6)c7cnn(C)c7	5.26	CHEMBL3779605
CHEMBL3775771	Cn1c(SCCCN2CC3CCN(C3C2)c4c(F)cccc4F)nnc1c5cnccn5	5.6	CHEMBL3776609
CHEMBL3775793	FC(F)(F)c1ccc(cc1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6	6.8	CHEMBL3779605
CHEMBL3775810	Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(cc4)C(F)(F)F)nnc1c5ccncn5	7	CHEMBL3776609
CHEMBL3775825	CC(C)(C)c1c[nH]c(n1)C2Cc3c([nH]c4ccccc34)C(N2)C5CCOCC5	5.53	CHEMBL3779605
CHEMBL3775836	Cc1cccc(c1)N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23	6.5	CHEMBL3776609
CHEMBL3775851	C1CC(CCO1)C2NC(Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)C67CC8CC(CC(C8)C6)C7	6.3	CHEMBL3779605
CHEMBL3775872	Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5ccccc5OC(F)(F)F)n2C	6.2	CHEMBL3776609
CHEMBL3775946	Cn1c(SCCCN2CC3CCN(C3C2)c4c(F)cccc4C(F)(F)F)nnc1c5cnccn5	5.8	CHEMBL3776609
CHEMBL377596	O[C@@H](C1CC1)C(=O)N2CC(=C[C@H]2c3cccc(O)c3)c4cc(F)ccc4F	4.75	CHEMBL869626
CHEMBL3775967	Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5c(F)cccc5F)n2C	6	CHEMBL3776609
CHEMBL377697	O=C(Nc1cccc(c1)N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)C4CC4	5.82	CHEMBL853270
CHEMBL377734	Fc1cc(F)c(cc1NCc2cnc(Nc3ccccn3)s2)C(=O)NC4CC4	4.78	CHEMBL867451
CHEMBL3780951	Cc1cc(C)n(Cc2ccc(cc2)C(=O)NCC3(CCOCC3)c4nc(cs4)c5ccccc5)n1	4.35	CHEMBL3783629
CHEMBL3785095	Oc1ccc(Br)c2CC(CN3CCC4(CC3)CCc5ccccc45)NCc12	6	CHEMBL3789775
CHEMBL3785102	COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CCOCC5)c(OC)c4	5.01	CHEMBL3791472
CHEMBL3785118	COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCN(C)CC5)cc4	4.82	CHEMBL3791472
CHEMBL3785343	CN(Cc1ccc(OC2CN(C2)C(=O)c3oc(nn3)c4ccccc4)cc1)CC5(C)COC5	4.85	CHEMBL3791472
CHEMBL3785370	Cc1c(O)ccc2C(N(Cc3ccccc3c4ccc(F)c(F)c4)C(=O)c12)C(=O)NC(C)(C)C	4.57	CHEMBL3790041
CHEMBL378547	CC(C)(C)C(=O)N1CC(=C[C@H]1c2cccc(O)c2)c3cc(F)ccc3F	5.11	CHEMBL869626
CHEMBL3785486	CCCCNC(=O)C1N(CC(C)c2ccc(Cl)cc2)C(=O)c3ccccc13	4.5	CHEMBL3790041
CHEMBL3785500	Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OCC67CCC(CC6)O7)c5	5.96	CHEMBL3789676
CHEMBL3785555	COc1ccc2C(N(Cc3ccccc3c4ccccc4)C(=O)c2c1)C(=O)NC(C)(C)C	4.52	CHEMBL3790041
CHEMBL3785560	Oc1ccc(Cl)c2CC(CN3CCC4(CC3)CCc5ccccc45)NCc12	5.76	CHEMBL3789775
CHEMBL3785605	C(C1COc2ccccc2C1)N3CCC4(CC3)CCc5ccccc45	5.82	CHEMBL3789775
CHEMBL3785621	COc1ccc2C(N(Cc3ccccc3c4ccccc4)C(=O)c2c1C)C(=O)NC(C)(C)C	4.62	CHEMBL3790041
CHEMBL3785663	O=C(N1CC(C1)Oc2ccc(CN3CC4(COC4)C3)cc2)c5oc(nn5)c6ccccc6	4.55	CHEMBL3791472
CHEMBL3785718	Oc1cccc2CC(CN3CCC4(CC3)CCc5ccccc45)NCc12	6.03	CHEMBL3789775
CHEMBL3785728	Oc1ccc2CNC(CN3CCC4(CC3)CCc5ccccc45)Cc2c1	6.47	CHEMBL3789775
CHEMBL3785774	COc1cc2c(CC\C(=N/N3CCN(C)CC3)\C2(C)C)cc1Nc4ncc(Cl)c(Nc5ccccc5S(=O)(=O)C(C)C)n4	4.62	CHEMBL3789028
CHEMBL3785810	Cc1c(OC(F)F)ccc2C(N(Cc3ccccc3c4ccccc4)C(=O)c12)C(=O)NC(C)(C)C	4.66	CHEMBL3790041
CHEMBL3785865	Cc1c(O)ccc2C(N(Cc3ccccc3c4ccccc4)C(=O)c12)C(=O)NC(C)(C)C	4.34	CHEMBL3790041
CHEMBL3785952	Cc1cc(F)ccc1C2CCN(CC3Cc4c(Cl)ccc(O)c4CN3)CC2	6.01	CHEMBL3789775
CHEMBL3786094	Fc1ccc(cc1)[C@@H](OC(=O)c2ccccc2)C(=O)N3N=CC[C@H]3C(=O)NCc4cc(Cl)ccc4n5cnnn5	5.25	CHEMBL3790417
CHEMBL3786169	COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CCCC5)cc4	5.26	CHEMBL3791472
CHEMBL3786272	COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN(C)C)c(C)c4	5	CHEMBL3791472
CHEMBL3786303	CC(C)(C)NC(=O)C1N(Cc2ccccc2c3ccc(F)cc3)C(=O)c4ccccc14	4.25	CHEMBL3790041
CHEMBL3786311	COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN(C)CC5(C)COC5)cc4	4.8	CHEMBL3791472
CHEMBL3786346	O=C(N1CC(C1)Oc2ccc(CN3CC4(CCCO4)C3)cc2)c5oc(nn5)c6ccccc6	5.05	CHEMBL3791472
CHEMBL3786350	COC1CN(Cc2ccc(OC3CN(C3)C(=O)c4oc(nn4)c5ccc(OC)cc5)cc2)C1	5.07	CHEMBL3791472
CHEMBL3786352	O=C(N1CCC(CC1)Oc2ccc(CN3CCCC3)cc2)c4onc(n4)c5ccccc5	5.75	CHEMBL3791472
CHEMBL3786375	Clc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCCC5)cc4	5.26	CHEMBL3791472
CHEMBL3786469	Cc1cc(F)ccc1C2CCN(CC3Cc4ccccc4CN3)CC2	6.7	CHEMBL3789775
CHEMBL3786486	CN1C(CN2CCC3(CC2)CCc4ccccc34)Cc5ccccc5C1=O	5.16	CHEMBL3789775
CHEMBL3786542	CC(C)(C)NC(=O)C1N(Cc2ccccc2c3ccccc3)C(=O)c4ccccc14	4.21	CHEMBL3790041
CHEMBL3786572	COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCCC5)cc4	4.96	CHEMBL3791472
CHEMBL3786609	COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCCC5)nc4	4.6	CHEMBL3791472
CHEMBL3786662	COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCOCC5)cc4	4.8	CHEMBL3791472
CHEMBL3786683	Cc1c(OCF)ccc2C(N(Cc3ccccc3c4ccccc4)C(=O)c12)C(=O)NC(C)(C)C	4.57	CHEMBL3790041
CHEMBL3786768	Cn1nc(cc1c2ccccc2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCCC5)cc4	5.13	CHEMBL3791472
CHEMBL3786841	COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CC6(CCOC6)C5)cc4	4.8	CHEMBL3791472
CHEMBL3786892	COc1cc2c(CCC(N)C2(C)C)cc1Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3	4.36	CHEMBL3789028
CHEMBL3786923	Clc1ccccc1c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCCC5)cc4	5.28	CHEMBL3791472
CHEMBL3787028	COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CCCOCC5)cc4	4.6	CHEMBL3791472
CHEMBL3787036	CC(C)(C)NC(=O)C1N(Cc2ccccc2c3ccccc3)C(=O)c4cc(NS(=O)(=O)C)ccc14	4.82	CHEMBL3790041
CHEMBL3787051	CC(=O)N1Cc2ccccc2CC1CN3CCC4(CC3)CCc5ccccc45	6.3	CHEMBL3789775
CHEMBL3787069	CC(C)(C)NC(=O)C1N(Cc2ccccc2c3ccccc3)C(=O)c4cc(O)ccc14	4.35	CHEMBL3790041
CHEMBL3787112	Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(O)c5	6.38	CHEMBL3789410
CHEMBL3787131	Fc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCCC5)cc4	5.21	CHEMBL3791472
CHEMBL3787134	COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN(C)C)cc4	4.68	CHEMBL3791472
CHEMBL3787166	O=C(N1CCC(CC1)Oc2ccc(CN3CCCC3)cc2)c4noc(n4)c5ccccc5	5.13	CHEMBL3791472
CHEMBL3787170	COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN(C)C)c(F)c4	4.82	CHEMBL3791472
CHEMBL3787237	Cc1oc(nc1C(=O)N2CCC(CC2)Oc3ccc(CN4CCCC4)cc3)c5ccccc5	5.52	CHEMBL3791472
CHEMBL3787261	COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CCC(C)(O)C5)cc4	4.59	CHEMBL3791472
CHEMBL3787333	CN(C)Cc1ccc(OC2CN(C2)C(=O)c3oc(nn3)c4ccccc4)c(C)c1	5.07	CHEMBL3791472
CHEMBL3787339	CCCC(=O)O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc2cc(Cl)ccc2n3cnnn3)c4ccc(F)cc4	4.82	CHEMBL3790417
CHEMBL3787345	OC1CCN(Cc2ccc(OC3CCN(CC3)C(=O)c4oc(nn4)c5ccccc5)cc2)C1	4.51	CHEMBL3791472
CHEMBL3787356	CC(C)(C)NC(=O)C1N(Cc2ccccc2c3ccccc3)C(=O)c4cccc(O)c14	4.55	CHEMBL3790041
CHEMBL3787394	COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CC6(COC6)C5)cc4	4.66	CHEMBL3791472
CHEMBL3787417	O=C(N1CCC(CC1)Oc2ccc(CN3CCCC3)cc2)c4cc(on4)c5ccccc5	5.48	CHEMBL3791472
CHEMBL3787457	O=C(N1CCC(CC1)Oc2ccc(CN3CCCC3)cc2)c4oc(nn4)c5ccccc5	4.96	CHEMBL3791472
CHEMBL3787462	COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CC(O)C(C)(C)C5)cc4	5	CHEMBL3791472
CHEMBL3787614	Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OC[C@@H]6CCCO6)c5	5.44	CHEMBL3789410
CHEMBL3787636	CC(=O)N1CCN(CC1)[C@@H]2C[C@@H](C2)n3cc(c4cccc(OCC56CCC(CC5)O6)c4)c7c(N)ncnc37	4.82	CHEMBL3789676
CHEMBL3787639	FC(F)Oc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCCC5)cc4	5.38	CHEMBL3791472
CHEMBL3787642	COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCC(O)C5)cc4	4.62	CHEMBL3791472
CHEMBL3787662	CN1CCN(CC1)c2ccc(Nc3nc(Oc4cccc(NC(=O)C=C)c4)c5cc[nH]c5n3)cc2	6	CHEMBL3790710
CHEMBL3787686	CCCCC(=O)O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc2cc(Cl)ccc2n3cnnn3)c4ccc(F)cc4	4.85	CHEMBL3790417
CHEMBL379218	Cc1n[nH]c2ccc(cc12)c3cncc(OC[C@@H](N)Cc4ccccc4)c3	4.87	CHEMBL889269
CHEMBL3792410	COc1c2COC(=O)c2ccc1C(O)CN3CCN(CC3)C(=O)Cc4ccc(nc4)n5cnnn5	4.72	CHEMBL3797009
CHEMBL3792423	O=C(Cc1ccc(nc1)n2cnnn2)N3CCC(CCc4ccc5C(=O)OCc5c4)CC3	5.27	CHEMBL3797009
CHEMBL3792542	Cc1c(CCC2CCN(CC2)C(=O)Cc3ccc(cc3)n4cnnn4)ccc5C(=O)OCc15	5.23	CHEMBL3797009
CHEMBL3792700	Cc1cc(ncc1CC(=O)N2CCN(CCc3ccc4C(=O)OCc4c3C)CC2)n5cnnn5	5.04	CHEMBL3797009
CHEMBL3792861	OC1(CCc2ccc3C(=O)OCc3c2)CCN(CC1)C(=O)Cc4ccc(cc4)n5cnnn5	5.19	CHEMBL3797009
CHEMBL3792966	Cc1c(CCN2CCN(CC2)C(=O)Cc3ccc(cn3)n4cnnn4)ccc5C(=O)OCc15	4.48	CHEMBL3797009
CHEMBL3792978	Cc1c2COC(=O)c2ccc1C(F)CN3CCN(CC3)C(=O)Cc4ccc(nc4)n5cnnn5	4.66	CHEMBL3797007
CHEMBL3793060	O=C(Cc1ccc(cn1)n2cnnn2)N3CCC(CCc4ccc5C(=O)OCc5c4)CC3	5.1	CHEMBL3797009
CHEMBL3793143	Cc1c(CCN2CCN(CC2)C(=O)Cc3cnc(cn3)n4cnnn4)ccc5C(=O)OCc15	4.92	CHEMBL3797009
CHEMBL3793380	Cc1cc(cnc1CC(=O)N2CCN(CCc3ccc4C(=O)OCc4c3C)CC2)n5cnnn5	4.28	CHEMBL3797007
CHEMBL3793411	Cc1c(CCN2CCN(CC2)C(=O)Cc3cncc(c3)n4cnnn4)ccc5C(=O)OCc15	4.68	CHEMBL3797009
CHEMBL3793471	O=C(Cc1ccc(cn1)n2cnnn2)N3CCN(CCc4ccc5C(=O)OCc5c4)CC3	4.34	CHEMBL3797009
CHEMBL3793685	Cc1nc(ccc1CC(=O)N2CCN(CCc3ccc4C(=O)OCc4c3C)CC2)n5cnnn5	5.07	CHEMBL3797009
CHEMBL3793717	CC(C(=O)N1CCN(CCc2ccc3C(=O)OCc3c2C)CC1)c4cnc(cc4C)n5cnnn5	4.38	CHEMBL3797009
CHEMBL3793857	O=C(Cc1ccc(cc1)n2cnnn2)N3CCC(CCc4ccc5C(=O)OCc5c4)CC3	5.19	CHEMBL3797009
CHEMBL3794064	OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F)C1	4.75	CHEMBL3803537
CHEMBL3794101	O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4ccc5C(=O)OCc5n4)CC3	4.59	CHEMBL3797009
CHEMBL3794155	O=C(Cc1ccc(nc1)n2cnnn2)N3CCN(CCc4ccc5C(=O)OCc5c4)CC3	5.03	CHEMBL3797009
CHEMBL3794233	Cc1c2COC(=O)c2ccc1C(O)CN3CCN(CC3)C(=O)Cc4ccc(nc4)n5cnnn5	4.48	CHEMBL3797009
CHEMBL3794249	O=C(Cc1ccc(cc1)n2cnnn2)N3CC4C(CCc5ccc6C(=O)OCc6c5)C4C3	5.3	CHEMBL3797009
CHEMBL3794265	Fc1ccc2N=CC(=O)N3C[C@@H](CN4CCC(CC4)NCc5cc6OCCOc6nn5)c1c23	4.38	CHEMBL3794985
CHEMBL3794292	CC(CN1CCN(CC1)C(=O)Cc2ccc(nc2)n3cnnn3)c4ccc5C(=O)OCc5c4C	4.31	CHEMBL3797009
